Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
D;DOM SIMECON CPR X 30;;4236903;7798011650224;SANITAS;74,81;0;0;0;0
D;DOMA GRIP NF CPR X 20;;2889532;7795331000012;DALLAS;34,90;0;0;0;0
D;DOMINADOL 15 MG CPR X 10;35840;4411711;7792234891761;CRAVERI;31,90;0;0;0;0
D;DOMINADOL 15 MG CPR X 20;35841;4411712;7792234891778;CRAVERI;62,00;0;0;0;0
D;DOMINADOL 15 MG CPR X 30;35842;4411713;7792234891785;CRAVERI;90,80;0;0;0;0
D;DOMINIUM 100 MG CPR X 30;;5878844;7795328052086;BETA;362,81;0;0;0;0
D;DOMINIUM 200 MG CPR X 30;;5878974;7795328052109;BETA;477,37;0;0;0;0
D;DOMINIUM 25 MG CPR X 10;;5878711;7795328052055;BETA;80,44;0;0;0;0
D;DOMINIUM 25 MG CPR X 30;;5878714;7795328052062;BETA;211,70;0;0;0;0
D;DOMINIUM XR 200 MG CPR X 30;;5970714;7795328057357;BETA;573,49;0;0;0;0
D;DOMINIUM XR 300 MG CPR X 10;;5970871;7795328057364;BETA;304,97;0;0;0;0
D;DOMINIUM XR 300 MG CPR X 30;;5970844;7795328057371;BETA;772,23;0;0;0;0
D;DOMINIUM XR 400 MG CPR X 30;;5970974;7795328057388;BETA;1161,12;0;0;0;1
D;DOMINIUM XR 50 MG CPR X 30;;5970684;7795328057340;BETA;564,50;0;0;0;0
D;DOMSEDAN CR X 100 GR;02628;9994232;7794428031595;FORTBENTON;21,70;1;0;0;0
D;DOMUDERM CR X 100 GR;02630;9994235;7794428031632;FORTBENTON;31,20;1;0;0;0
D;DONEPES 10 MG CPR X 30;38403;5501003;7795348250622;RICHMOND;196,27;0;0;0;0
D;DONEPES 5 MG CPR X 30;38402;5500973;7795348250615;RICHMOND;169,52;0;0;0;0
D;DONEPES DOR 10 MG CPR X 30;;5810135;7795348000050;RICHMOND;165,43;0;0;0;0
D;DONEPES DOR 5 MG CPR X 30;;5810005;7795348000074;RICHMOND;142,09;0;0;0;0
D;DONIQ 03% GEL DERM X 30 GR;;6100422;7791763000781;RAYMOS;145,78;0;0;0;0
D;DONIQ GEL DERM X 30 GR;;588697;7791763337993;RAYMOS;127,09;0;0;0;0
D;DONNOX 10 MG CPR X 30;40794;5627974;7791829018736;MICROSULES ARGENTINA;173,35;0;0;0;0
D;DONNOX 5 MG CPR X 30;40793;5627844;7791829018729;MICROSULES ARGENTINA;149,13;0;0;0;0
D;DORIXINA 200 MG AMP X 6;;2753982;7795345007175;ROEMMERS;14,23;0;0;0;0
D;DORIXINA B1 B6 B12 AMP X 6;07728;2468601;7795345007342;ROEMMERS;87,61;0;0;0;0
D;DORIXINA B1 B6 B12 CPR X 20;07726;2468441;7795345007304;ROEMMERS;23,66;0;0;0;0
D;DORIXINA B1 B6 B12 CPR X 50;07727;2468442;7795345007311;ROEMMERS;69,33;0;0;0;0
D;DORIXINA CPR X 100;;9997570;7795345000435;ROEMMERS;92,77;0;0;0;0
D;DORIXINA CPR X 20;22094;2304252;7795345010151;ROEMMERS;22,95;0;0;0;0
D;DORIXINA CPR X 50;17278;2304255;7795345009711;ROEMMERS;46,41;0;0;0;0
D;DORIXINA FTE AMP X 3;38917;5484422;7795345013732;ROEMMERS;30,53;0;0;1;0
D;DORIXINA FTE CPR X 10;38915;5273101;7795345013657;ROEMMERS;32,04;0;0;1;0
D;DORIXINA FTE CPR X 20;38916;5273102;7795345013664;ROEMMERS;77,66;0;0;1;0
D;DORIXINA FTE NF 10 MG CPR X 10;;6105681;7795345000824;ROEMMERS;37,87;0;0;0;0
D;DORIXINA FTE NF 20 MG CPR X 10;;6105551;7795345000831;ROEMMERS;64,38;0;0;0;0
D;DORIXINA FTE NF SUBLIN 10 MG CPR X 10;;6105711;7795345000855;ROEMMERS;59,34;0;0;0;0
D;DORIXINA FTE NF SUBLIN 10 MG CPR X 20;;6105712;7795345000862;ROEMMERS;99,75;0;0;0;0
D;DORIXINA GEL SOB X 60;;9980095;7795345013251;ROEMMERS;63,46;0;0;0;0
D;DORIXINA GEL X 50 GR;24295;2623794;7795345010694;ROEMMERS;25,59;0;0;0;0
D;DORIXINA RELAX CPR X 20;14955;3536571;7795345010069;ROEMMERS;64,43;0;0;0;0
D;DORLAMIDA SOL OFT X 5 ML;36325;535213;7798097890354;ATLAS FARMACEUTICA;85,56;0;0;0;0
D;DORLAMIDA T SOL OFT X 5 ML;36326;536013;7798097890361;ATLAS FARMACEUTICA;101,97;0;0;0;0
D;DORMICUM 15 MG CPR LAQ X 20;18323;2959823;7792371071248;INVESTI FARMA;49,99;0;0;0;0
D;DORMICUM 15 MG CPR LAQ X 30;07492;2959822;7792371071231;INVESTI FARMA;75,00;0;0;0;0
D;DORMICUM 7,5 MG CPR LAQ X 20;16286;3977541;7792371071217;INVESTI FARMA;39,72;0;0;0;0
D;DORMILAN CPR X 30;36111;5011293;7795338015590;BALIARDA;50,23;0;0;0;0
D;DORMONOCT 2 MG CPR X 20;10245;2798113;7795312000406;SANOFI AVENTIS;114,58;0;0;0;0
D;DORPIEL 0,025% CR X 20 GR;14196;3781422;7794428010538;LABORATORIOS INGENS;89,87;0;0;0;0
D;DORPIEL 0,05% CR X 20 GR;14197;3781502;7794428010521;LABORATORIOS INGENS;97,48;0;0;0;0
D;DORPIEL 0,1% CR X 20 GR;14198;3781682;7794428010514;LABORATORIOS INGENS;114,80;0;0;0;0
D;DORPIEL SOL X 10 ML;;9994837;7794428010545;LABORATORIOS INGENS;109,98;0;0;0;0
D;DORPLEN 1 MG CPR X 30;;5873841;7795367002387;LKM;56,66;0;0;0;0
D;DORPLEN 2 MG CPR X 10;;5873972;7795367002585;LKM;35,40;0;0;0;0
D;DORPLEN 2 MG CPR X 30;;5873971;7795367002394;LKM;98,70;0;0;0;0
D;DORPLEN 3 MG CPR X 30;;5874001;7795367002400;LKM;123,71;0;0;0;0
D;DOR-TIMOLOL SOL OFT X 5 ML;42575;5774681;7798081261078;HLB PHARMA;107,39;0;0;0;0
D;DORZOFLAX SOL OFT X 5 ML;;5716131;7795356997472;SIDUS;111,20;0;0;0;0
D;DORZOLAMIDA T DORF SOL OFT X 5 ML;38321;5154341;7798103390113;PHARMADORF;98,02;0;0;0;0
D;DOS ELE ANTICASPA SHA X 120 ML;02649;9994619;7798025030159;LAB. ARGENTINOS;70,52;1;0;0;0
D;DOS ELE CR ENJ X 100 ML;02651;9994244;7798025030081;LAB. ARGENTINOS;45,34;1;0;0;0
D;DOS ELE JAB X 100 GR;02654;9994002;7798025030166;LAB. ARGENTINOS;42,11;1;0;0;0
D;DOS ELE PLUS SHA AER X 135 GR;21325;9995944;7798025030265;LAB. ARGENTINOS;29,19;1;0;0;0
D;DOS ELE REST CAP X 130 ML;02652;9994247;7798025030098;LAB. ARGENTINOS;51,26;1;0;0;0
D;DOSDIAS N CPR X 2;10107;2878061;7796285047108;ELEA;65,45;0;0;0;0
D;DOSIER CPR X 40;06063;2659772;7791909310200;CASASCO;139,55;0;0;0;0
D;DOSIER GRAG X 20;01939;2659771;7791909310064;CASASCO;54,74;0;0;0;0
D;DOSODOS GTS X 15 ML;01350;2639631;7795328052703;BETA;43,51;0;0;0;0
D;DOSODOS JAR X 120 ML;01351;2137361;7795328052727;BETA;61,34;0;0;0;0
D;DOSPAN PENTO CPR X 60;11826;3180152;7795342002265;IVAX;182,49;0;0;0;1
D;DOSTINEX 0,5 MG CPR X 2;18983;4098641;7795310003454;PFIZER;63,99;0;0;0;0
D;DOSTINEX 0,5 MG CPR X 8;18984;4098642;7795310003461;PFIZER;201,24;0;0;0;0
D;DOSULFIN BRONQ FTE CPR X 10;09747;3026701;7792069001199;INVESTI FARMA;28,53;0;0;0;0
D;DOSULFIN BRONQ SUSP X 60 ML;04699;2024161;7792069000673;INVESTI FARMA;28,53;0;0;0;0
D;DOSULFIN FTE CPR X 10;00293;3026881;7795380000469;INVESTI FARMA;34,89;0;0;0;0
D;DOTALSEC 2 MG CPR X 10;41289;02437331;7798017281859;LABORATORIO INTERNACIONAL ARGENTINO;25,87;0;0;0;0
D;DOTALSEC 2 MG CPR X 12;23990;3239070;7793569392596;LABORATORIO INTERNACIONAL ARGENTINO;13,15;0;0;0;0
D;DOTALSEC 2 MG CPR X 20;41290;2437332;7798017281866;LABORATORIO INTERNACIONAL ARGENTINO;37,56;0;0;0;0
D;DOTALSEC 2 MG CPR X 24;23991;3239071;7793569392602;LABORATORIO INTERNACIONAL ARGENTINO;18,38;0;0;0;0
D;DOTAREM SOL INY X 15 ML;14565;3837871;7795337911428;TEMIS LOSTALO;352,20;0;0;0;0
D;DOXAPRIL 10 MG CPR X 30;10156;3079011;7790375000516;BAGO;85,87;0;0;0;0
D;DOXASIN 2 MG CPR X 30;23079;450271;7794428010415;FORTBENTON;165,92;0;0;0;0
D;DOXASIN 4 MG CPR X 30;23080;450289;7794428010422;FORTBENTON;195,46;0;0;0;0
D;DOXAZOSINA BIOL 2 MG CPR X 30;36306;492562;7792796476246;BIOL;93,41;0;0;0;0
D;DOXAZOSINA BIOL 4 MG CPR X 30;36307;492570;7792796476260;BIOL;105,86;0;0;0;0
D;DOXAZOSINA RICHET 4 MG CPR X 30;;5862712;7795336292771;RICHET;100,74;0;0;0;0
D;DOXOCRIS 10 MG INY FCO AMP X 1;12534;3167701;7795367000116;LKM;108,05;0;0;0;1
D;DOXOCRIS 50 MG INY FCO AMP X 1;12535;3636721;7795367000123;LKM;448,79;0;0;0;1
D;DOXOLBRAN 1 MG CPR X 20;16742;4021151;7791848061010;PHOENIX;99,84;0;0;0;0
D;DOXOLBRAN 2 MG CPR X 30;17165;4021492;7791848061058;PHOENIX;150,85;0;0;0;0
D;DOXOLBRAN 4 MG CPR X 30;17166;4021572;7791848061065;PHOENIX;182,75;0;0;0;0
D;DOXORUBICINA DELTA FARMA 50 MG INY X 1;13608;4444481;7796035474215;DELTA FARMA;267,37;0;0;0;1
D;DOXORUBICINA FILAXIS 10 MG INY X 1;12839;3650741;7798007800114;FILAXIS;129,17;0;0;0;1
D;DOXORUBICINA FILAXIS 50 MG INY X 1;12840;3650821;7798007800121;FILAXIS;473,24;0;0;0;1
D;DOXORUBICINA RAFFO 50 MG INY X 1;10767;3151601;7792219000225;RAFFO;268,49;0;0;0;1
D;DOXTRAN 50 MG CPR REC X 10;35251;4623915;7791848268556;PHOENIX;32,56;0;0;0;0
D;DOXTRAN 50 MG CPR REC X 100;36839;4623916;7791848268594;PHOENIX;87,94;0;0;0;0
D;DOXTRAN 50 MG CPR REC X 20;35146;4623914;7791848268501;PHOENIX;40,84;0;0;0;0
D;DOXTRAN 75 MG CPR REC X 10;35252;4624085;7791848268563;PHOENIX;49,36;0;0;0;0
D;DOXTRAN 75 MG CPR REC X 20;35147;4624084;7791848268518;PHOENIX;88,38;0;0;0;0
D;DOXTRAN B12 CPR REC X 20;36840;5273731;7791848268655;PHOENIX;66,84;0;0;0;0
D;DOXTRAN FLEX CPR REC X 10;35253;5001524;7791848268587;PHOENIX;27,62;0;0;0;0
D;DOXTRAN FLEX CPR REC X 20;35148;5001523;7791848268532;PHOENIX;55,96;0;0;0;0
D;DOXTRAN GEL X 50 GR;35149;5057152;7791848268525;PHOENIX;23,06;0;0;0;0
D;DOXTRAN GESIC CPR REC X 10;37193;5382391;7791848268600;PHOENIX;24,56;0;0;0;0
D;DOXTRAN GESIC CPR REC X 20;37194;5382392;7791848268617;PHOENIX;48,30;0;0;0;0
D;DOXTRAN MAX 25 MG CPR X 10;41775;9981252;7791848060013;PHOENIX;9,57;0;0;0;0
D;DOXTRAN MAX 25 MG CPR X 20;41776;9981253;7791848060020;PHOENIX;18,24;0;0;0;0
D;DOXTRAN MAX GEL X 50 GR;42501;9981482;7791848060037;PHOENIX;23,26;0;0;0;0
D;DOYLE 500 MG CPR X 3;27040;4550811;7798084680982;RAFFO;30,53;0;0;0;0
D;DOYLE 500 MG CPR X 5;33217;4550812;7798084680999;RAFFO;35,42;0;0;0;0
D;DOZIC 0,5 MG CPR X 20;36613;5370131;7798084684287;RAFFO;36,29;0;0;0;0
D;DOZIC 1 MG CPR X 20;30965;4442661;7798084681323;RAFFO;59,93;0;0;0;0
D;DOZIC 1 MG CPR X 60;32777;4442662;7798084682092;RAFFO;137,60;0;0;0;0
D;DOZIC 2 MG CPR X 20;30966;4442741;7798084681330;RAFFO;116,25;0;0;0;0
D;DOZIC 2 MG CPR X 60;32778;4442742;7798084682108;RAFFO;331,70;0;0;0;0
D;DOZIC 3 MG CPR X 20;30967;4442821;7798084681347;RAFFO;175,87;0;0;0;0
D;DOZIC 3 MG CPR X 60;32779;4442822;7798084682115;RAFFO;467,50;0;0;0;0
D;DR SELBY CR X 40 GR;06656;9906656;7792412000145;SIDUS;20,50;0;0;0;0
D;DR VAN DER VEE PULSERA REPEL CABALLERO X 1;;9982360;7798088571453;DOPLAS ARG.;7,18;1;0;0;0
D;DR VAN DER VEE PULSERA REPEL DAMAS NIÑOS X1;;9982359;7798088572122;DOPLAS ARG.;7,18;1;0;0;0
D;DR. SCHOLL'S ANTIMICOTICO CR X 20 GR;40059;9980871;7793081022773;SCHERING PLOUGH;33,45;0;0;0;0
D;DR.AMIN CPR REC X 12;37687;5469422;7798122340168;EUROLAB;34,30;0;0;0;0
D;DR.AMIN CPR REC X 6;37686;5469421;7798122340151;EUROLAB;19,00;0;0;0;0
D;DRAMAMINE CPR X 12;01352;1066342;7791824117960;JOHNSON Y JOHNSON;44,65;0;0;0;0
D;DRAMAMINE CPR X 24;13287;1066343;7791824117953;JOHNSON Y JOHNSON;81,24;0;0;0;0
D;DRENIX 100 MG AP CAP X 30;;05474711;7798167580093;CINETIC;207,30;0;0;0;0
D;DRENIX 100 MG CPR X 30;;59473901;7798167580086;CINETIC;202,71;0;0;0;0
D;DRENIX 50 MG CPR X 27;;54748401;7798167580109;CINETIC;109,30;0;0;0;0
D;DRIFEN 150 MG FCO AMP X 25 ML;20961;4019193;7795348002580;RICHMOND;4788,06;0;1;0;1
D;DRILYNA 300 MG CPR X 40;00300;2821532;7790375000547;BAGO;96,32;0;0;0;0
D;DRIMUX A 100 MG CPR X 30;36970;5349264;7792183488586;GADOR;50,11;0;0;0;0
D;DRIMUX A 25 MG CPR X 30;36968;5349004;7792183488562;GADOR;49,35;0;0;0;0
D;DRIMUX A 50 MG CPR X 30;36969;5349134;7792183488579;GADOR;49,69;0;0;0;0
D;DRISTAN DESCONG CPR X 10;;9983297;7792270000011;PFIZER;12,82;0;0;0;0
D;DRISTAN DESCONG CPR X 20;10525;9998700;7792270042707;PFIZER;23,30;0;0;0;0
D;DRONAT 70 MG CPR X 4;38359;545526;7794428011832;FORTBENTON;77,00;0;0;0;0
D;DROPICINE 0,5 MG CPR X 20;34303;5239312;7795328058682;BETA;31,01;0;0;0;0
D;DROPICINE 1 MG CPR X 20;27060;4815151;7795328058705;BETA;46,71;0;0;0;0
D;DROPICINE 1 MG CPR X 60;27061;4815153;7795328058712;BETA;101,62;0;0;0;0
D;DROPICINE 2 MG CPR X 20;27062;4815231;7795328058736;BETA;84,75;0;0;0;0
D;DROPICINE 2 MG CPR X 60;27063;4815233;7795328058743;BETA;236,20;0;0;0;0
D;DROPICINE 3 MG CPR X 20;27064;4815311;7795328058767;BETA;125,47;0;0;0;0
D;DROPICINE 3 MG CPR X 60;27065;4815313;7795328058774;BETA;343,07;0;0;0;0
D;DROPSTAR P SOL OFT X 10 ML;;4062161;7795368547269;POEN;74,49;0;0;0;0
D;DROPSTAR SOL OFT X 10 ML;31160;4466501;7795368002225;POEN;52,16;0;0;0;0
D;DRUISEL 600 MG CPR X 20;41554;4517900;7795335010291;LABORATORIO INTERNACIONAL ARGENTINO;27,45;0;0;0;0
D;DRUISEL CPR X 20;02798;405691;7795335000407;LABORATORIO INTERNACIONAL ARGENTINO;14,23;0;0;0;0
D;DRUM B CR X 15 GR;38585;547639;7798021111456;THERABEL;50,10;0;0;0;0
D;DRUM CR X 15 GR;38584;543184;7798021111449;THERABEL;44,65;0;0;0;0
D;DRYNISAN A GTS X 15 ML;03542;0311701;7798006300172;FECOFAR;14,76;0;0;0;0
D;DUCTONAR 150 MG CPR X 1;;5959391;7793213000167;ROUX OCEFA;137,45;0;0;0;0
D;DUCTONAR 35 MG CPR X 4;32318;5096611;7793213590941;ROUX OCEFA;117,08;0;0;0;0
D;DUFLEGRIP CPR X 20;14158;3772772;7798006300653;FECOFAR;36,95;0;0;0;0
D;DUFLEGRIP JAR X 100 ML;;377285;7798006300370;FECOFAR;38,37;0;0;0;0
D;DUFLEGRIP JAR X 120 ML;14159;3772851;7798006300660;FECOFAR;38,37;0;0;0;0
D;DULCOLAX CPR X 20;07237;164371;7795304042230;BOEHRINGER INGELHEIM;20,94;0;0;0;0
D;DULCOLAX GRAG X 10;34654;0164372;4048846002440;BOEHRINGER INGELHEIM;13,47;0;0;0;0
D;DULCOLAX GTS X 15 ML;41148;2022423;7795304866942;BOEHRINGER INGELHEIM;16,74;0;0;0;0
D;DULCOLAX PERLAS CAP X 50;28394;9992642;7795304866256;BOEHRINGER INGELHEIM;45,21;0;0;0;0
D;DULERA 100/5 MCG AER X 120 DS;;6175711;7797991000432;MERCK SHARP & DOHME;236,34;0;0;0;0
D;DULERA 200/5 MCG AER X 120 DS;;6175841;7797991000418;MERCK SHARP & DOHME;236,34;0;0;0;0
D;DUNCAN SIPAR 20 MG CPR X 28;;4895352;7795361494799;DUNCAN;48,30;0;0;0;0
D;DUNCAN SIPAR 40 MG CPR X 28;;4895432;7795361494805;DUNCAN;76,68;0;0;0;0
D;DUO DECADRON FCO AMP X 2 ML;31695;1732872;7795356998783;SIDUS;54,90;0;0;0;0
D;DUO RETINOL CR PARPADOS X 15 GR;42771;9981615;7798024332810;LAGOS;96,69;1;0;0;0
D;DUO RETINOL CR ROSTRO X 40 GR;42770;9981614;7798024332827;LAGOS;114,70;1;0;0;0
D;DUOBLOC 12,5 MG CPR X 28;35232;5242892;7795356990022;SIDUS;41,80;0;0;0;0
D;DUOBLOC 25 MG CPR X 28;35233;5242942;7795356990039;SIDUS;50,10;0;0;0;0
D;DUOBLOC 6,25 MG CPR X 28;35231;5242732;7795356990015;SIDUS;33,70;0;0;0;0
D;DUODART 0,5/0,4 MG CAP X 30;;6045551;7794640820243;GLAXOSMITHKLINE;272,39;0;0;0;0
D;DUOFILM PLANTAR GEL X 20 GR;26420;4699591;7896251803421;GLAXOSMITHKLINE;84,30;0;0;0;0
D;DUOFILM SOL X 15 ML;12499;3324451;7798025010038;GLAXOSMITHKLINE;90,46;0;0;0;0
D;DUOFLU SHA X 120 ML;32851;5145291;7794428011672;FORTBENTON;64,88;0;0;0;0
D;DUOLIP 5% CR-GEL X 10 GR;41037;9981040;7795356999025;SIDUS;26,00;0;0;0;0
D;DUOLIP KIT ANTIVIRAL CR-GEL X 10 GR+CPR X15;41038;9981046;7795356990060;SIDUS;99,50;0;0;0;0
D;DUOPACK C/AEROCAM AER X 200 DS;23700;3051034;7795300739806;NYCOMED;86,54;0;0;0;0
D;DUOTRAV 0,004% SOL OFT X 2,5 ML;41786;5582421;7792086416587;ALCON;179,42;0;0;0;0
D;DUPOFOL 5 MG CPR X 30;36331;5075431;7795309001850;FERRING;24,71;0;0;0;0
D;DUPRAC 20 MG CPR X 10;;6172421;7798032934488;SAVANT PHARM;63,25;0;0;0;0
D;DUPRAC SL SUBLIN 10 MG CPR X 10;;6172551;7798032934495;SAVANT PHARM;57,60;0;0;0;0
D;DURACAINE 0,5 % HIPERBARICA AMP X 5;;9996635;7795302048555;ASTRA ZENECA;208,61;0;0;0;0
D;DURACAINE 0,50% C/EPI S/C FCO X 20 ML;;2180411;7795302047725;ASTRA ZENECA;33,32;0;0;0;0
D;DURACAINE 0,50% S/EPI S/C FCO X 20 ML;22810;9998753;7795302180224;ASTRA ZENECA;33,37;0;0;0;0
D;DURANIL LIQ X 200 ML;06314;1187201;7798033000175;ELEA;29,34;0;0;0;0
D;DURATOCIN INY AMP X 1;;4741302;7798025130415;FERRING;55,51;0;1;0;0
D;DURGEL CR P/MASAJES REDUCTORES X 140 GR;41032;9981037;7798023471145;LDA;122,01;1;0;0;0
D;DURNIT CPR X 30;14436;3758912;7795312000345;SANOFI AVENTIS;59,95;0;0;0;1
D;DUROGESIC D-TRANS 50 MCG PARCHES X 5*ESTUP*;;5476841;7795314021935;JANSSEN CILAG;1948,51;0;0;1;0
D;DUSPATALIN CAP X 20;37702;4479391;7795362054145;RAFFO;89,38;0;0;0;0
D;DUTRINOL 80 MG CPR X 30;;6019551;7795326000171;IVAX;466,32;0;0;0;0
D;DUVADILAN 10 MG CPR X 20;08268;759041;7795362054107;RAFFO;78,40;0;0;0;0
D;DUVADILAN 20 MG CPR X 20;08269;1719421;7795362054138;RAFFO;123,55;0;0;0;0
D;DUXETIN 30 MG CAP X 14;36187;5360552;7792183488487;GADOR;166,32;0;0;0;0
D;DUXETIN 60 MG CAP X 14;36186;5360682;7792183488494;GADOR;166,32;0;0;0;0
D;DUXETIN 60 MG CAP X 28;36185;5360683;7792183488500;GADOR;333,07;0;0;0;0
D;E AND C GEL X 40 GR;28712;9997143;7798024280371;NEO DERMOS;69,52;1;0;0;0
D;E DEVIT CREAM 15 UI X 60 GR;36467;9990003;7798008190047;FRAMINGHAM;47,35;1;0;0;0
D;E FOLIC B6 B12 CPR X 30;;9984192;7798008190115;FRAMINGHAM;47,35;1;0;0;0
D;E Z CAT SUSP X 225 ML;12819;3649431;7795337911411;TEMIS LOSTALO;97,09;0;0;0;0
D;EBIXA 10 MG CPR REC X 28;34527;5225682;7798092890175;LUNDBECK;136,93;0;0;0;1
D;EBIXA 20 MG CPR REC X 28;43213;5794002;7798092890212;LUNDBECK;219,67;0;0;0;0
D;ECAPRILAT 10 MG CPR X 30;35084;3127102;7795347000143;LAZAR;39,98;0;0;0;0
D;ECAPRILAT 10 MG CPR X 60;07035;3127104;7795347000150;LAZAR;80,74;0;0;0;0
D;ECAPRILAT 20 MG CPR X 30;35085;3127283;7795347923596;LAZAR;53,16;0;0;0;0
D;ECAPRILAT 20 MG CPR X 60;07072;3127284;7795347000174;LAZAR;102,93;0;0;0;0
D;ECELON LOC X 207 ML;30335;9991578;7798095330012;LDA;59,56;1;0;0;0
D;ECELON TOALL INDIVIDUALES X 30;41849;9981254;7798095330289;LDA;70,14;1;0;0;0
D;ECNAGEL E 2% LOC X 120 ML;24657;460329;7798144110046;BIOCEUTICA;88,34;0;0;0;0
D;ECNAGEL E 4% LOC X 120 ML;26584;460337;7798023471312;BIOCEUTICA;120,94;0;0;0;0
D;ECNAGEL JAB X 100 GR;22810;9994502;;LDA;6,76;1;0;0;0
D;ECNAGEL LOC X 120 ML;02503;9994505;7798144110039;BIOCEUTICA;34,52;1;0;0;0
D;ECNAGEL PB 10 % GEL X 60 GR;26585;430835;7798144110077;BIOCEUTICA;84,90;0;0;0;0
D;ECNAGEL PB 5% GEL X 60 GR;23473;430827;7798144110060;BIOCEUTICA;93,62;0;0;0;0
D;ECOSAMINA FTE SOB X 15;33518;5132610;7798075400254;PENN PHARMACEUTICALS;91,35;0;0;0;0
D;ECOSAMINA FTE SOB X 30;33519;5132611;7798075400261;PENN PHARMACEUTICALS;145,34;0;0;0;0
D;ECO-SWEET ENDULZ LIQ X 120 ML;;9983195;7790905060195;HIGATE;17,39;1;0;0;0
D;ECO-SWEET ENDULZ POTE X 100 GR;38845;9980604;7798077750036;HIGATE;25,87;1;0;0;0
D;ECO-SWEET ENDULZ SOB X 100;38844;9980606;7798077750029;HIGATE;16,70;1;0;0;0
D;ECO-SWEET ENDULZ SOB X 50;38843;9980605;7798077750012;HIGATE;10,78;1;0;0;0
D;ECOTRIN 325 MG GRAG X 25;03216;2119122;7793081050073;SCHERING PLOUGH;26,61;0;0;0;0
D;ECOTRIN 325 MG GRAG X 50;09849;2119123;7793081050042;SCHERING PLOUGH;48,09;0;0;0;0
D;ECUAMON CPR X 20;04937;2651672;7795347000181;LAZAR;39,26;0;0;0;0
D;ECUAMON GTS X 20 ML;04938;2651752;7795347000198;LAZAR;32,24;0;0;0;0
D;EDALEN 1 MG CPR REC X 60;35866;5326002;7795337909647;TEMIS LOSTALO;92,66;0;0;0;1
D;EDALEN 2 MG CPR REC X 20;35867;5326131;7795337909654;TEMIS LOSTALO;130,95;0;0;0;1
D;EDALEN 2 MG CPR REC X 30;;5326133;7795337900460;TEMIS LOSTALO;137,90;0;0;0;0
D;EDICTUM 0,5 MG CPR X 10;31063;5041112;7791848277053;PHOENIX;9,57;0;0;0;0
D;EDICTUM 0,5 MG CPR X 30;31064;5041111;7791848277015;PHOENIX;23,19;0;0;0;0
D;EDICTUM 0,5 MG CPR X 50;36837;5041113;7791848277091;PHOENIX;29,19;0;0;0;0
D;EDICTUM 2 MG CPR X 30;31061;5041271;7791848277039;PHOENIX;23,19;0;0;0;0
D;EDICTUM 2 MG CPR X 50;36838;5041273;7791848277107;PHOENIX;34,64;0;0;0;0
D;EDULSAN ENDULZ POLVO GRAN X 45 GR;;9983220;7798008190078;FRAMINGHAM;36,68;1;0;0;0
D;EFECORYL FTE SUSP OFT X 10 ML;36638;5361422;7795356999186;SIDUS;45,30;0;0;0;0
D;EFEMOLINA COLIRIO X 5 ML;15103;3851131;7795306989649;NOVARTIS;58,04;0;0;0;0
D;EFEXOR XR 150 MG CAP X 14;28652;4478062;7792499251508;PFIZER;123,00;0;0;0;0
D;EFEXOR XR 150 MG CAP X 28;23544;4478061;7792499251409;PFIZER;247,00;0;0;0;0
D;EFEXOR XR 37,5 MG CAP X 7;28651;4477811;7792499251102;PFIZER;41,00;0;0;0;0
D;EFEXOR XR 75 MG CAP X 14;28650;4477992;7792499251300;PFIZER;85,00;0;0;0;0
D;EFEXOR XR 75 MG CAP X 28;23543;4477991;7792499251201;PFIZER;169,00;0;0;0;0
D;EFFACLAR AGUA DEMAQ X 200 ML;;9990423;3433422408357;LA ROCHE POSAY;90,90;1;0;0;0
D;EFFACLAR DUO KIT;;9983265;7790033241480;LA ROCHE POSAY;67,99;1;0;0;0
D;EFFACLAR DUO X 40 ML;;9982424;3337872411731;LA ROCHE POSAY;97,18;1;0;0;0
D;EFFACLAR H HIDRAT SUAVIZANTE KIT;;9983266;7790033241602;LA ROCHE POSAY;71,11;1;0;0;0
D;EFFACLAR H HIDRAT SUAVIZANTE X 40 ML;42025;9981244;3337872410208;LA ROCHE POSAY;102,83;1;0;0;0
D;EFFACLAR K EMUL KIT;;9983263;7790033241435;LA ROCHE POSAY;66,75;1;0;0;0
D;EFFACLAR K EMUL X 30 ML;29800;9997394;3433422402874;LA ROCHE POSAY;95,91;1;0;0;0
D;EFFACLAR M HIDRAT MATIFICANTE X 40 ML;;9981259;3337872411021;LA ROCHE POSAY;103,44;1;0;0;0
D;EFFACLAR PAIN X 80 GR;;9984110;7896014174164;LA ROCHE POSAY;40,71;1;0;0;0
D;EFFACLAR PURIF GEL KIT;;9983262;7790033241428;LA ROCHE POSAY;65,49;1;0;0;0
D;EFFACLAR PURIF GEL X 200 ML;43352;9981987;3337872411083;LA ROCHE POSAY;92,16;1;0;0;0
D;EFFIENT 10 MG CPR X 14;44380;5885841;7795990001818;ELI LILLY;327,32;0;0;0;0
D;EFFIENT 5 MG CPR X 14;44379;5885711;7795990001795;ELI LILLY;327,32;0;0;0;0
D;EFFORTIL SOL X 20 ML;11850;162213;7795304044340;BOEHRINGER INGELHEIM;21,16;0;0;0;0
D;EFICICLINA 150 MG CAP X 30;40054;5452422;7798051851346;PANALAB;175,26;0;0;0;0
