Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
D;EMPECID GYNO 6 DIAS CR VAG X 35 GR;34922;9990575;7501318691209;BAYER;47,10;0;0;0;0
D;EMPECID PIE CR X 15 G;33433;9990371;7793640216063;BAYER;33,41;0;0;0;0
D;EMPECID POLVO X 30 GR;01197;2602081;7793640002178;BAYER;37,25;0;0;0;0
D;EMPECID SOL X 20 ML;01198;2144372;7793640002154;BAYER;23,44;0;0;0;0
D;EMPECID SPRAY X 60 ML;02966;2384453;7793640002192;BAYER;41,52;0;0;0;0
D;ENA N.DEPORT AMINO 3000 TABL X 150;32896;9980556;7792981030000;ENA;106,03;1;0;0;0
D;ENA N.DEPORT AMINO 4500 TABL X 150;23833;9980555;7792981004506;ENA;96,69;1;0;0;0
D;ENA N.DEPORT AMINO GROW TABL X 150;17530;9980596;7792981003516;ENA;36,68;1;0;0;0
D;ENA N.DEPORT AMINO X PRO TAB MAST X 180;;9982849;7792981046018;ENA;133,37;1;0;0;0
D;ENA N.DEPORT AMINO X PRO TAB MAST X 90;42192;9981468;7792981045011;ENA;41,35;1;0;0;0
D;ENA N.DEPORT BCAA 2000 CAP X 120;;9982864;7792981003509;ENA;96,69;1;0;0;0
D;ENA N.DEPORT CARBO FUEL NARAN POLVO X 450;44150;9982284;7792981002151;ENA;46,68;1;0;0;0
D;ENA N.DEPORT CARNITINA CAP X 60;;9982863;7792981003400;ENA;90,00;1;0;0;0
D;ENA N.DEPORT CARNITINA CPR X 90;17527;9980593;7792981003110;ENA;46,02;1;0;0;0
D;ENA N.DEPORT CART TIBUR 700 MG CPR X 60;34220;9980600;7792981025006;ENA;30,00;1;0;0;0
D;ENA N.DEPORT CELL MAX NARAN POLVO X 1040;;9982485;7792981010057;ENA;123,36;1;0;0;0
D;ENA N.DEPORT CLA POWDER POLVO X 60;;9983966;7792981030017;ENA;86,70;1;0;0;0
D;ENA N.DEPORT CREATINA CHEWS TABL MAST X 120;30734;9980552;7792981010064;ENA;100,02;1;0;0;0
D;ENA N.DEPORT CREATINA ETHYL ESTER TAB X 120;;9981474;7792981010040;ENA;116,70;1;0;0;0
D;ENA N.DEPORT CREATINA POLVO X 150;23829;9980549;7792981010002;ENA;41,35;1;0;0;0
D;ENA N.DEPORT CREATINA POLVO X 300;;9980550;7792981010026;ENA;63,36;1;0;0;0
D;ENA N.DEPORT E-NERGY TABL X 120;;9980597;7792981003905;ENA;80,00;1;0;0;0
D;ENA N.DEPORT FAT BURNERS TABL X 60;;9982237;;ENA;39,35;1;0;0;0
D;ENA N.DEPORT FAT BURNERS TABL X 90;30735;9980546;7792981003134;ENA;82,65;1;0;0;0
D;ENA N.DEPORT FAT BURNERS TABL X90(PACK 2X1);;9982792;7792981090073;ENA;82,65;1;0;0;0
D;ENA N.DEPORT FAT SOLUTION TABL X 60;;9984161;7792981030024;ENA;83,36;1;0;0;0
D;ENA N.DEPORT FRUCTOSA POLVO X 250;29105;9980601;7792981000324;ENA;13,34;1;0;0;0
D;ENA N.DEPORT FRUCTOSA POLVO X 500;23837;9980544;7792981000317;ENA;28,01;1;0;0;0
D;ENA N.DEPORT GLUCOSA POLVO X 1000;23834;9980542;7792981000201;ENA;18,66;1;0;0;0
D;ENA N.DEPORT GLUCOSA POLVO X 500;23835;9980543;7792981000218;ENA;19,34;1;0;0;0
D;ENA N.DEPORT GLUTAMINA POLVO X 150;38220;9980598;7792981058011;ENA;90,02;1;0;0;0
D;ENA N.DEPORT HYDROXY MAX TABL X 120;;9983403;7792981003417;ENA;116,70;1;0;0;0
D;ENA N.DEPORT ISOFLAVONAS TABL X 30;;9984157;7792981030055;ENA;46,68;1;0;0;0
D;ENA N.DEPORT MUSCLE MAX TABL X 100;;9982888;7792981003530;ENA;123,36;1;0;0;0
D;ENA N.DEPORT NOCELL TABL X 60;;9984159;7792981030031;ENA;86,03;1;0;0;0
D;ENA N.DEPORT OXIDO NITRICO POLVO X 150;40327;9981475;7792981003523;ENA;130,03;1;0;0;0
D;ENA N.DEPORT POLIVITAMIN CPR X 60;35167;9980594;7792981003929;ENA;63,36;1;0;0;0
D;ENA N.DEPORT RIPPED MAX TABL X 60;36852;9980547;7792981003141;ENA;90,02;1;0;0;0
D;ENA N.DEPORT RIPPED MAX TABL X 60(PACK 2X1);;9980945;7792981090066;ENA;97,75;1;0;0;0
D;ENA N.DEPORT SKIN HAIRS & NAILS TABL X 60;;9984158;7792981030048;ENA;53,35;1;0;0;0
D;ENA N.DEPORT SUN TABS TABL X 60;;9984162;7792981030062;ENA;66,02;1;0;0;0
D;ENA N.DEPORT SUPER ULT/MAS CHO POLVO X 1500;;9980554;7792981001512;ENA;150,04;1;0;0;0
D;ENA N.DEPORT SUPER ULT/MAS VAI POLVO X 1100;44156;9982239;7792981041020;ENA;76,69;1;0;0;0
D;ENA N.DEPORT SUPER ULT/MAS VAI POLVO X 1500;;9980562;7792981001505;ENA;150,04;1;0;0;0
D;ENA N.DEPORT SUPER ULT/MAS VAI POLVO X 2200;44157;9982240;7792981042027;ENA;119,36;1;0;0;0
D;ENA N.DEPORT T-CHROMIUN CPR X 60;23827;9980548;7792981000386;ENA;66,69;1;0;0;0
D;ENA N.DEPORT WHEY PROTEIN CHOC POLVO X 1000;28085;9980559;7792981060014;ENA;113,36;1;0;0;0
D;ENA N.DEPORT WHEY PROTEIN CHOC POLVO X 500;38221;9980557;7792981060038;ENA;51,68;1;0;0;0
D;ENA N.DEPORT WHEY PROTEIN CHOC POLVO X 750;;9983695;7792981067013;ENA;102,02;1;0;0;0
D;ENA N.DEPORT WHEY PROTEIN FRUT POLVO X 1000;;9982422;7792981061035;ENA;113,36;1;0;0;0
D;ENA N.DEPORT WHEY PROTEIN FRUT POLVO X 750;;9983697;7792981067037;ENA;102,02;1;0;0;0
D;ENA N.DEPORT WHEY PROTEIN VAIN POLVO X 1000;28086;9980560;7792981060021;ENA;150,04;1;0;0;0
D;ENA N.DEPORT WHEY PROTEIN VAIN POLVO X 500;38222;9980558;7792981060045;ENA;51,68;1;0;0;0
D;ENA N.DEPORT WHEY PROTEIN VAIN POLVO X 750;;9983696;7792981067020;ENA;102,02;1;0;0;0
D;ENABLEX 15 MG CPR X 28;43704;5449681;7795306144987;BAGO;291,71;0;0;0;1
D;ENABLEX 7,5 MG CPR X 28;43703;5449551;7795306144284;BAGO;229,23;0;0;0;1
D;ENABRAN 10 MG CPR X 60;32796;3427331;7791909184818;CASASCO;133,38;0;0;0;0
D;ENALAFEL 10 MG CPR X 20;27045;3608001;7792219690808;ASOFARMA;17,38;0;0;0;0
D;ENALAFEL 10 MG CPR X 50;27046;3608002;7798084684454;ASOFARMA;40,69;0;0;0;0
D;ENALAPRIL RICHET 10 MG CPR X 20;12907;3365882;7795336252317;RICHET;21,00;0;0;0;0
D;ENALAPRIL RICHET 10 MG CPR X 50;12908;3365884;7795336252324;RICHET;53,90;0;0;0;0
D;ENALDUN 10 MG CPR X 30;00255;2904291;7795361380870;DUNCAN;21,19;0;0;0;0
D;ENALDUN 10 MG CPR X 60;32527;2904292;7795361503569;DUNCAN;36,05;0;0;0;0
D;ENALDUN 20 MG CPR X 30;00457;2904371;7795361380887;DUNCAN;34,64;0;0;0;0
D;ENANTYUM 25 MG CPR X 20;28402;4489950;8470006819579;MENARINI;83,38;0;0;0;0
D;ENANTYUM 25 MG CPR X 40;29099;4489951;7798087802176;MENARINI;146,60;0;0;0;0
D;ENANTYUM 25 MG SOB X 10;40577;5641130;7798087803388;MENARINI;57,35;0;0;0;0
D;ENANTYUM 50 MG/2 ML AMP X 6;33647;5177401;8470007806844;MENARINI;131,45;0;0;0;0
D;ENANTYUM GEL X 60 GR;30573;4970370;8470006738221;MENARINI;104,67;0;0;0;0
D;ENATRAL 10 MG CPR X 30;31516;4029832;7798160690720;AUSTRAL;18,00;0;0;0;0
D;ENATRAL 10 MG CPR X 60;;4029834;7798160690737;LEPETIT PHARMA;37,00;0;0;0;0
D;ENATRAL 20 MG CPR X 30;35622;4029913;7798160690744;AUSTRAL;20,00;0;0;0;0
D;ENATRAL 20 MG CPR X 60;;4029914;7798160690751;LEPETIT PHARMA;40,00;0;0;0;0
D;ENATRAL 5 MG CPR X 30;35621;4029753;7798160690706;AUSTRAL;16,00;0;0;0;0
D;ENATRAL 5 MG CPR X 60;;4029754;7798160690713;LEPETIT PHARMA;32,00;0;0;0;0
D;ENBREL 25 MG FCO AMP X 4;24939;460246;7792499696200;PFIZER;8399,25;0;1;0;1
D;ENBREL 50 MG AUTOINYECTOR X 4;;5459713;7792499000076;PFIZER;16798,48;0;1;0;1
D;ENDIAL 2 MG CPR X 30;17753;4092102;7795345001357;ROEMMERS;78,20;0;0;0;0
D;ENDIAL 2 MG CPR X 60;17754;4092103;7795345001364;ROEMMERS;137,90;0;0;0;0
D;ENDIAL 4 MG CPR X 15;17755;4092361;7795345001371;ROEMMERS;73,85;0;0;0;0
D;ENDIAL 4 MG CPR X 30;17756;4092362;7795345001388;ROEMMERS;138,49;0;0;0;0
D;ENDIAL MET 2/1000 MG CPR X 15;40646;5658422;7795345120423;ROEMMERS;47,75;0;0;0;0
D;ENDIAL MET 2/1000 MG CPR X 30;40647;5658424;7795345120430;ROEMMERS;90,62;0;0;0;0
D;ENDIAL MET 4/1000 MG CPR X 15;40648;5658552;7795345120447;ROEMMERS;80,29;0;0;0;0
D;ENDIAL MET 4/1000 MG CPR X 30;40649;5658554;7795345120454;ROEMMERS;159,86;0;0;0;0
D;ENDOBULIN HT 10000 (P/ENCARGO);;3487571;9002864240227;BAXTER IMMUNO;1435,02;0;1;0;0
D;ENDOBULIN HT 2500 (P/ENCARGO);;9994381;9002864240050;BAXTER IMMUNO;361,37;0;1;0;0
D;ENDOBULIN HT 500 (P/ENCARGO);;9994380;9002864240012;BAXTER IMMUNO;96,88;0;1;0;0
D;ENDOBULIN HT 7500 (P/ENCARGO);;2645316;9002864240128;BAXTER IMMUNO;1084,11;0;1;0;0
D;ENDOBULIN S/D 10000 (P/ENCARGO);;3487577;9002864247226;BAXTER IMMUNO;8409,49;0;1;0;1
D;ENDOBULIN S/D 2500 (P/ENCARGO);;3487575;9002864247059;BAXTER IMMUNO;2102,37;0;1;0;1
D;ENDOBULIN S/D 500 (P/ENCARGO);;3487574;9002864247011;BAXTER IMMUNO;420,47;0;1;0;1
D;ENDOBULIN S/D 5000 (P/ENCARGO);;3487576;9002864247080;BAXTER IMMUNO;4204,75;0;1;0;1
D;ENDOCLAR 10 MG CPR X 20;33063;5102792;7795338014364;BALIARDA;153,19;0;0;0;0
D;ENDOCLAR 10 MG CPR X 30;33064;5102793;7795338014357;BALIARDA;229,17;0;0;0;0
D;ENDOCLAR 5 MG CPR X 20;33061;5102632;7795338014340;BALIARDA;132,13;0;0;0;0
D;ENDOCLAR 5 MG CPR X 30;33062;5102633;7795338014333;BALIARDA;193,13;0;0;0;0
D;ENDOCORION LIOF FCO AMP X 1+1;02923;421771;7796285047139;ELEA;96,11;0;0;0;0
D;ENDOXAN ASTA 200 MG INY X 6+6;;2243032;7792069000536;SANDOZ;142,68;0;0;0;0
D;ENDOXAN ASTA 50 MG GRAG X 30;;446022;7792069000512;SANDOZ;62,62;0;0;0;0
D;ENDURA GTS OCULARES X 15 ML;;9982844;7795316000396;ALLERGAN LOA;122,63;0;0;0;0
D;ENDURA UD GTS OFT UNIDOSIS X 20;;9982562;7795316000013;ALLERGAN LOA;111,92;0;0;0;0
D;ENEMOL SOL X 135 ML;03875;348191;7792183201345;GADOR;20,70;0;0;0;0
D;ENERGAVIT VIAL FCO AMP X 1;39066;5343555;7795345013749;ROEMMERS;51,88;0;0;0;0
D;ENERGINAT CPR X 60;30618;9991597;7795379100439;NATUFARMA;41,38;1;0;0;0
D;ENFAMIL 1 LATA X 400 GR C/HIERRO;;9990177;7506205800863;MEAD JOHNSON;52,81;1;0;0;0
D;ENFAMIL 1 LATA X 900 GR C/HIERRO;;9990014;7506205800870;MEAD JOHNSON;102,13;1;0;0;0
D;ENFAMIL 2 LATA X 400 GR C/HIERRO;;9990011;7506205800887;MEAD JOHNSON;38,35;1;0;0;0
D;ENFAMIL 2 LATA X 900 GR C/HIERRO;;9990178;7506205800894;MEAD JOHNSON;81,21;1;0;0;0
D;ENFAMIL AR LATA X 400 GR;;9995258;7506205800207;MEAD JOHNSON;73,09;1;0;0;0
D;ENFAMIL AR LATA X 900 GR;;9991530;7506205800214;MEAD JOHNSON;151,64;1;0;0;0
D;ENFAMIL CONFORT C/LIPIL LATA X 400 GR;;9982958;7506205800580;MEAD JOHNSON;84,30;1;0;0;0
D;ENFAMIL CONFORT C/LIPIL LATA X 900 GR;;9982959;7506205800597;MEAD JOHNSON;160,72;1;0;0;0
D;ENFAMIL NUTRAMIGEN LATA X 454 GR;43783;9997105;7795305000048;MEAD JOHNSON;155,50;1;0;0;0
D;ENFAMIL PREMATUROS LATA X 400 GR;;9995758;7506205800238;MEAD JOHNSON;86,62;1;0;0;0
D;ENFAMIL RTU C/LIPIL LIQ X 946 ML;;9982531;8712045022757;MEAD JOHNSON;18,78;1;0;0;0
D;ENFAMIL SIN LACTOSA LATA X 400 GR;;9992621;7506205802492;MEAD JOHNSON;84,32;1;0;0;0
D;ENFAMIL SOYA LATA X 400 GR;;9992622;7506205800245;MEAD JOHNSON;63,10;1;0;0;0
D;ENGALAX GRAG X 10;06144;368491;7795339000090;OMEGA;49,96;0;0;0;0
D;ENGALAX GRAG X 6;14325;0368493;7795339000458;OMEGA;25,56;0;0;0;0
D;ENGERIX-B JER PRELL X 1;17887;3073652;7794640221033;GLAXOSMITHKLINE;123,09;0;1;0;0
D;ENGERIX-B PEDIAT JER PRELL X 1;17888;3692582;7794640221521;GLAXOSMITHKLINE;98,46;0;1;0;0
D;ENOLEX 10 MG CPR X 28;;6174133;7791909185778;CASASCO;885,25;0;0;0;0
D;ENOLEX 5 MG CPR X 28;;6174003;7791909185716;CASASCO;436,06;0;0;0;0
D;ENORDEN CPR X 20;09615;3084541;7791171001509;FINADIET;47,76;0;0;0;0
D;ENROMIC CPR X 30;23291;4559822;7791829008461;MICROSULES ARGENTINA;108,92;0;0;0;0
D;ENSURE PLUS CHOCO LATA X 237 ML;24;9998025;70074102993;ABBOTT;10,52;1;0;0;0
D;ENSURE PLUS FRUTI LATA X 237 ML;12586;9998026;70074102955;ABBOTT;10,52;1;0;0;0
D;ENSURE PLUS VAINI LATA X 237 ML;12585;9994980;70074102979;ABBOTT;10,52;1;0;0;0
D;ENSURE POLVO ADVANCE VAINI LATA X 900 GR;;9984257;8427030003726;ABBOTT;156,66;1;0;0;0
D;ENSURE POLVO CHOCO LATA X 400;28676;9997157;5099864008494;ABBOTT;51,34;1;0;0;0
D;ENSURE POLVO VAINI LATA X 400 GR;09258;9997905;5099864008456;ABBOTT;57,42;1;0;0;0
D;ENSURE POLVO VAINI LATA X 900 GR;;9982536;5099864008463;ABBOTT;115,76;1;0;0;0
D;ENTERO BACTICEL CPR X 12;18827;2326033;7790375250331;BAGO;65,63;0;0;0;0
D;ENTERO BACTICEL SUSP X 120 ML;18326;2326113;7790375250348;BAGO;61,47;0;0;0;0
D;ENTEROGERMINA FCO AMP BEB X 10;;5935711;7795312108317;SANOFI AVENTIS;58,88;0;0;0;0
D;ENTOCORT 2 MG ENEMAS X 7;20361;4298541;7795302050916;ASTRA ZENECA;596,31;0;0;0;0
D;ENTOCORT 3 MG CAP X 100;20363;4267431;7795302050909;ASTRA ZENECA;761,63;0;0;0;0
D;EOS CPR REC X 30;40478;5543392;7795380003767;INVESTI FARMA;111,46;0;0;0;0
D;EPAMIN 2ML AMP X 1;06317;1714391;7792690021382;ELEA;24,00;0;0;0;0
D;EPAMIN CAP X 100;31005;0788333;7792690000691;ELEA;307,84;0;0;0;0
D;EPAMIN CAP X 30;30092;788332;7792690000646;ELEA;99,92;0;0;0;0
D;EPAMIN CAP X 50;03502;788331;7792690021313;ELEA;159,93;0;0;0;0
D;EPAMIN LIQ X 120 ML;06316;1584451;7792690021320;ELEA;37,36;0;0;0;0
D;EPHYNAL 400 MG CPR X 30;15377;3904271;7793640679899;BAYER;55,64;0;0;0;0
D;EPIDAC CAP X 24;39716;5561001;7798122340212;EUROLAB;129,20;0;0;0;0
D;EPIDOXO 10 MG FCO AMP X 1;16941;3983801;7795367000765;LKM;220,05;0;0;0;1
D;EPIDOXO 50 MG FCO AMP X 1;16942;3983981;7795367000796;LKM;1046,28;0;0;0;1
D;EPIDUO GEL X 45 GR;;5693842;3499320004008;GALDERMA;322,35;0;0;0;0
D;EPIFIL 50 MG FCO AMP X 1;20232;4312051;;FILAXIS;1251,71;0;0;0;1
D;EPILEPAX 100 MG CPR X 30;33279;5180611;7795326002960;IVAX;186,59;0;0;0;0
D;EPILEPAX 200 GM CPR X 30;33280;5180771;7795326002977;IVAX;327,35;0;0;0;0
D;EPILEPAX 25 MG CPR X 30;33277;5180401;7795326002946;IVAX;85,41;0;0;0;0
D;EPILEPAX 5 MG CPR X 30;33276;5180351;7795326002939;IVAX;57,72;0;0;0;0
D;EPILEPAX 50 MG CPR X 30;33278;5180561;7795326002953;IVAX;124,52;0;0;0;0
D;EPIOFTAL SOL OFT X 5 ML;39943;558726;7798097890477;ATLAS FARMACEUTICA;61,14;0;0;0;0
D;EPIPEN  0.3 MG AUTOINYECTOR X 1;;5361841;7795317004546;TEMIS LOSTALO;569,03;0;0;0;0
D;EPIPEN JR 0,15 MG AUTOINYECTOR X 1;;5361711;7795317004553;TEMIS LOSTALO;569,03;0;0;0;0
D;EPIRUBICINA MICROSULES 50 MG AMP X 1;26590;472366;7791829008560;MICROSULES ARGENTINA;603,39;0;0;0;1
D;EPITELIOL C CPR X 40;13129;1085812;7795366000070;SPEDROG CAILLON;59,25;0;0;0;0
D;EPITELIOL C PERLAS X 20;08579;1085811;7795366000063;SPEDROG CAILLON;35,39;0;0;0;0
D;EPLERONA GADOR 25 MG CPR X 30;;5608394;7792183489071;GADOR;139,17;0;0;0;0
D;EPLERONA GADOR 50 MG CPR X 30;;5608424;7792183489088;GADOR;202,07;0;0;0;0
D;EPOGEN 2000 UI INY X 1 ML;42723;4166452;7795373023789;CASSARA;44,11;0;1;0;0
D;EPOGEN 4000 UI INY X 1 ML;30670;5752971;7795373023901;CASSARA;88,22;0;1;0;0
D;EPOIMMUN 1000 UI INY X 1;;3920691;7797545000093;BAXTER IMMUNO;37,70;0;1;0;1
D;EPOIMMUN 10000 UI INY X 1;33478;4088401;7797545000123;BAXTER IMMUNO;265,00;0;0;0;1
D;EPOIMMUN 2000 UI INY X 1;;3920771;7797545000109;BAXTER IMMUNO;65,27;0;0;0;1
D;EPOIMMUN 4000 UI INY X 1;;3920851;7797545000116;BAXTER IMMUNO;114,22;0;0;0;1
D;EPREX 2000 U JER PRELL X 1;;3089253;7795314891996;JANSSEN CILAG;110,01;0;1;0;1
D;E-PSICONOR 10 MG CPR X 30;;5853262;7795326000133;IVAX;160,91;0;0;0;0
D;E-PSICONOR 20 MG CPR X 30;;5853391;7795326000140;IVAX;302,52;0;0;0;0
D;EQUAL ENDULZ SOB X 200;42793;9981523;7792129001954;MERISANT;18,92;1;0;0;0
D;EQUALSWEET ENDULZ FCO X 64,8 GR;11200;9990275;7792129000902;MERISANT;12,05;1;0;0;0
D;EQUALSWEET ENDULZ LIQ X 250 ML;;9982855;7792129002364;MERISANT;6,52;1;0;0;0
D;EQUALSWEET ENDULZ SOB X 100;12503;9990848;7792129000759;MERISANT;8,81;1;0;0;0
D;EQUALSWEET ENDULZ SOB X 200;12504;9990252;7792129000766;MERISANT;16,67;1;0;0;0
D;EQUALSWEET ENDULZ SOB X 50;12502;9990279;7792129000742;MERISANT;5,49;1;0;0;0
D;EQUALSWEET ENDULZ TABL X 100;11202;9998157;7792129001015;MERISANT;8,24;1;0;0;0
D;EQUALSWEET STEVIA LIQ X 100 ML;;9983655;7792129002739;MERISANT;18,49;1;0;0;0
D;EQUALSWEET STEVIA SOB X 50;;9983273;7792129002692;MERISANT;7,07;1;0;0;0
D;EQUALSWEET SUCRALOSA SOB X 100;;9982857;7792129002401;MERISANT;11,82;1;0;0;0
D;EQUALSWEET SUCRALOSA SOB X 200;;9982858;7792129002418;MERISANT;21,83;1;0;0;0
D;EQUALSWEET SUCRALOSA SOB X 50;;9982856;7792129002395;MERISANT;6,76;1;0;0;0
D;EQUIFEM CPR REC X 28;37020;5393681;7796285052218;ELEA;128,98;0;0;0;0
D;EQUILIBRANE 20 MG CPR X 30;05792;3109622;7795337907889;TEMIS LOSTALO;84,45;0;0;0;0
D;EQUILIBRANE 20 MG CPR X 60;17441;3109621;7795337908046;TEMIS LOSTALO;161,73;0;0;0;0
D;EQUILIBROL FEM CPR X 30;37179;9980150;7790905060157;HIGATE;27,85;1;0;0;0
D;EQUIPO C/MICROG P/SOLUC PARENT 17P TOM FAC;;9910080;;Null;5,41;1;0;0;0
D;EQUIPO P/SUMINI SUEROS MACROGOTERO FOTOSENS;;9983746;;Null;3,11;1;0;0;0
D;EQUIPO PERICRANEAL 19 MCM;;9910007;;Null;0,64;1;0;0;0
D;EQUIPO PERICRANEAL 19G B BRAUN;;9983777;;Null;1,87;1;0;0;0
D;EQUIPO PERICRANEAL 21 MCM;;9910008;;Null;0,64;1;0;0;0
D;EQUIPO PERICRANEAL 21G BD;;9983778;;Null;1,80;1;0;0;0
D;EQUIPO PERICRANEAL 23 MCM;;9910009;;Null;0,64;1;0;0;0
D;EQUIPO PERICRANEAL 25 MCM;;9910010;;Null;0,64;1;0;0;0
D;EQUIPOS RIVERO K-10 SON KASTNER;;AEQK10;;RIVERO;11,08;1;0;0;0
D;EQUIPOS RIVERO K-206 INCONT AMBUL;;9995336;;RIVERO;60,85;1;0;0;0
D;EQUIPOS RIVERO K-207 BOL COL.ORINA;;AEQK207;;RIVERO;42,07;1;0;0;0
D;EQUIPOS RIVERO K-30 SON KASTNER;;AEQK30;;RIVERO;11,08;1;0;0;0
D;EQUIPOS RIVERO K-31 SON KASTNER;;AEQK31;;RIVERO;11,08;1;0;0;0
D;EQUIPOS RIVERO K-33 SON KASTNER;;AEQK33;;RIVERO;11,08;1;0;0;0
D;EQUIPOS RIVERO K-35 SON KASTNER;;AEQK35;;RIVERO;14,38;1;0;0;0
D;EQUIPOS RIVERO K-50 ORINAL NIÑOS;;AEQK50;;RIVERO;5,76;1;0;0;0
D;EQUIPOS RIVERO K-51 ORINAL NIÑAS;;AEQK51;;RIVERO;2,83;1;0;0;0
D;EQUIPOS RIVERO N-23 CANAL EST;;AEQN23;;RIVERO;1,60;1;0;0;0
D;EQUIPOS RIVERO V-13 VERSASET;;AEQV13;;RIVERO;11,06;1;0;0;0
D;EQUIPOS RIVERO V-16 VERSASET;;AEQV16;;RIVERO;17,60;1;0;0;0
D;EQUIPOS RIVERO V-17 VERSASET;;AEQV17;;RIVERO;18,58;1;0;0;0
D;EQUIPOS RIVERO V-20 VERSASET;;AEQV20;;RIVERO;11,65;1;0;0;0
D;EQUIPOS RIVERO V-22 VERSASET;;AEQV22;;RIVERO;4,06;1;0;0;0
D;EQUISEDIN 3 MG CPR X 20;04939;2924091;7795347000204;LAZAR;15,08;0;0;0;0
D;EQUISEDIN 3 MG CPR X 50;;2924092;7795347000211;LAZAR;26,73;0;0;0;0
D;EQUISEDIN 6 MG CPR X 20;04941;2924171;7795347000228;LAZAR;20,86;0;0;0;0
D;EQUISEDIN 6 MG CPR X 50;04942;2924172;7795347000235;LAZAR;44,98;0;0;0;0
D;ERBITUX 100 MG FCO AMP X 50 ML (P/ENCARGO);;5258141;7795317004300;ELEA;2862,82;0;1;0;1
D;ERGOLASTIC CHALECO CORREC/POSTURA BALL T0;;9984126;7798141289110;GELFORM;85,37;1;0;0;0
D;ERGOLASTIC CHALECO CORREC/POSTURA BALL T1;;9984127;7798141289127;GELFORM;85,37;1;0;0;0
D;ERGOLASTIC CHALECO CORREC/POSTURA BALL T2;;9984128;7798141289134;GELFORM;85,37;1;0;0;0
D;ERGOLASTIC CHALECO CORREC/POSTURA BALL T3;;9984129;7798141289141;GELFORM;85,37;1;0;0;0
D;ERGOLASTIC CODERA ELAST T1;;9983245;;GELFORM;29,16;1;0;0;0
D;ERGOLASTIC CODERA ELAST T2;;9983246;;GELFORM;29,16;1;0;0;0
D;ERGOLASTIC CODERA ELAST T3;;9983247;;GELFORM;29,16;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 24CM T1;;9983248;7798141280018;GELFORM;32,49;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 24CM T2;;9983249;7798141280025;GELFORM;32,49;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 24CM T3;;9983250;7798141280032;GELFORM;32,49;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 24CM T4;;9983251;7798141280049;GELFORM;32,49;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 24CM T5;;9983252;;GELFORM;32,49;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 28CM T1;;9983253;7798141280063;GELFORM;35,89;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 28CM T2;;9983254;7798141280070;GELFORM;35,89;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 28CM T3;;9983255;7798141280087;GELFORM;35,89;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 28CM T4;;9983256;7798141280094;GELFORM;35,89;1;0;0;0
D;ERGOLASTIC FAJA ELAST POST/QUIR 28CM T5;;9983257;7798141280100;GELFORM;35,89;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST CURVA T1;;9983239;;GELFORM;19,12;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST CURVA T2;;9983240;;GELFORM;19,12;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST CURVA T3;;9983241;;GELFORM;19,12;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST CURVA T4;;9983242;;GELFORM;19,12;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST CURVA T5;;9983243;;GELFORM;19,12;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST CURVA T6;;9983244;;GELFORM;19,12;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST TRAMADA T1;;9983233;;GELFORM;24,60;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST TRAMADA T2;;9983234;;GELFORM;24,60;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST TRAMADA T3;;9983235;;GELFORM;24,60;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST TRAMADA T4;;9983236;;GELFORM;24,60;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST TRAMADA T5;;9983237;;GELFORM;24,60;1;0;0;0
D;ERGOLASTIC RODILLERA ELAST TRAMADA T6;;9983238;;GELFORM;24,60;1;0;0;0
D;ERGOLASTIC TOBILLERA ELAST T1;;9983229;;GELFORM;17,98;1;0;0;0
D;ERGOLASTIC TOBILLERA ELAST T2;;9983230;;GELFORM;17,98;1;0;0;0
D;ERGOLASTIC TOBILLERA ELAST T3;;9983231;;GELFORM;17,98;1;0;0;0
D;ERGOLASTIC TOBILLERA ELAST T4;;9983232;;GELFORM;17,98;1;0;0;0
D;ERI LOC X 50 ML;33251;3428241;7793742006272;ANDROMACO;15,48;0;0;0;0
D;ERIMICIN GEL X 30 GR;25127;4649832;7795373010512;CASSARA;41,98;0;0;0;0
D;ERIOGEM 200 MG LIOF FCO AMP X 1;;5301711;7798113530127;DROGUERIA MONUMENTO;385,40;0;0;0;1
