Tipo;Producto;AlfaBeta;Troquel;CodBarraPrinc;Laboratorio;Precio;Neto;CadenaFrio;RequiereVale;Trazable
P;STUDIO LINE BUCLES MOUSSE X 150 GR;;P10002842;7790033222519;LA ROCHE POSAY;28,63;1;0;0;0
P;STUDIO LINE EX-FIJADOR GEL X 150 GR;;P10002840;7896014149919;LA ROCHE POSAY;8,26;1;0;0;0
P;STUDIO LINE EX-FUERTE SPRAY X 250 GR;;P10002843;7790033122192;LA ROCHE POSAY;30,73;1;0;0;0
P;STUDIO LINE INDESTRUCTIBLE GEL X 150 GR;;P10002911;7896014188048;LA ROCHE POSAY;15,21;1;0;0;0
P;STUDIO LINE INVISI-FX FIJ FTE GEL X 150 GRS;;P10002845;7896014123858;LA ROCHE POSAY;11,89;1;0;0;0
P;STUDIO LINE INVISI-FX GEL X 150 GR;;P10002910;7896014155125;LA ROCHE POSAY;11,89;1;0;0;0
P;STUDIO LINE INVISI-FX NORMAL SPRAY X 250 GR;;P10002844;7790033121072;LA ROCHE POSAY;30,73;1;0;0;0
P;STUDIO LINE MOUSSE EX-FIJADOR X 150 GR;;P10002439;7790033222526;LA ROCHE POSAY;28,63;1;0;0;0
P;STUDIO LINE RADICAL GEL X 150 GR;;P10002442;7896014155156;LA ROCHE POSAY;22,03;1;0;0;0
P;STUDIO LINE WET LOOK GEL X 150 GR;;P10002841;7896014102471;LA ROCHE POSAY;8,26;1;0;0;0
P;SUAVE  ALOE VERA JAB X 150 GR;;P10000059;7791293991368;UNILEVER DE ARGENTINA;1,31;1;0;0;0
P;SUAVE ALOE VERA ACOND X 930 ML;;P10000034;7791293999890;UNILEVER DE ARGENTINA;5,80;1;0;0;0
P;SUAVE ALOE VERA JAB X 3 X 90 GR;;P10000373;7791293009896;UNILEVER DE ARGENTINA;3,24;1;0;0;0
P;SUAVE ALOE VERA SH X 930 ML;;P10000037;7791293999913;UNILEVER DE ARGENTINA;6,67;1;0;0;0
P;SUAVE ALOE-PALTA ACOND X 930 ML;;P10000170;7791293016467;UNILEVER DE ARGENTINA;6,21;1;0;0;0
P;SUAVE ALOE-PALTA SH X 930 ML;;P10000038;7791293016450;UNILEVER DE ARGENTINA;6,21;1;0;0;0
P;SUAVE AVENA-ALG JAB X 3 X 90 GR;;P10002327;7791293018539;UNILEVER DE ARGENTINA;4,79;1;0;0;0
P;SUAVE CACAO-ALM JAB X 3 X90 GR;;P10002328;7791293018553;UNILEVER DE ARGENTINA;4,79;1;0;0;0
P;SUAVE CHOCOLATE SH X 930 ML;;P10000035;7791293785172;UNILEVER DE ARGENTINA;6,67;1;0;0;0
P;SUAVE COCO&LECHE ACOND X 930 ML;;P10000171;7791293973227;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE COCO&LECHE JAB X 150 GR;;P10000039;7791293991337;UNILEVER DE ARGENTINA;1,31;1;0;0;0
P;SUAVE COCO&LECHE JAB X 3 X 90 GR;;P10000374;7791293009872;UNILEVER DE ARGENTINA;3,24;1;0;0;0
P;SUAVE COCO&LECHE SH X 930 ML;;P10000175;7791293973210;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE ES FLORES JAB X 150 GR;;P10000053;7791293991382;UNILEVER DE ARGENTINA;1,31;1;0;0;0
P;SUAVE ES FLORES JAB X 3 X 90 GR;;P10000375;7791293009919;UNILEVER DE ARGENTINA;3,24;1;0;0;0
P;SUAVE FR ROJOS ACOND X 930 ML;;P10000172;7791293016481;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE FR ROJOS SH X 930 ML;;P10000176;7791293016474;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE INT  CASPA CONT SH X 750 ML;;P10000186;7791293002101;UNILEVER DE ARGENTINA;6,29;1;0;0;0
P;SUAVE INT BRILLO ACT ACOND X 750 ML;;P10000180;7791293002668;UNILEVER DE ARGENTINA;6,29;1;0;0;0
P;SUAVE INT BRILLO ACT SH X 750 ML;;P10000028;7791293002026;UNILEVER DE ARGENTINA;6,29;1;0;0;0
P;SUAVE INT CAIDA CONT ACOND X 750 ML;;P10000181;7791293002552;UNILEVER DE ARGENTINA;6,29;1;0;0;0
P;SUAVE INT CAIDA CONT SH X 750 ML;;P10000185;7791293001906;UNILEVER DE ARGENTINA;6,79;1;0;0;0
P;SUAVE INT LISO INTEN ACOND X 750 ML;;P10000182;7791293002385;UNILEVER DE ARGENTINA;5,88;1;0;0;0
P;SUAVE INT LISO INTEN SH X 750 ML;;P10000187;7791293001784;UNILEVER DE ARGENTINA;6,76;1;0;0;0
P;SUAVE INT ONDAS RIZO ACOND X 750 ML;;P10000183;7791293002569;UNILEVER DE ARGENTINA;5,88;1;0;0;0
P;SUAVE INT ONDAS RIZO SH X 750 ML;;P10000027;7791293001968;UNILEVER DE ARGENTINA;6,76;1;0;0;0
P;SUAVE INT REPAR PROF SH X 750 ML;;P10000188;7791293001753;UNILEVER DE ARGENTINA;6,29;1;0;0;0
P;SUAVE INT REPAR PROFUN ACOND X 750 ML;;P10000184;7791293002316;UNILEVER DE ARGENTINA;6,29;1;0;0;0
P;SUAVE JAZMIN-AC.ESENC SH X 930 ML;;P10004196;7791293016603;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE LAVANDA-BAMBU ACOND X 930 ML;;P10004194;7791293016696;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE LAVANDA-BAMBU SH X 930 ML;;P10004195;7791293016634;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE MANZANA ACOND X 930 ML;;P10000173;7791293008394;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE MANZANA SH X 930 ML;;P10000177;7791293008349;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE MIEL JAB X 3 X 90 GR;;P10000376;7791293009889;UNILEVER DE ARGENTINA;3,24;1;0;0;0
P;SUAVE MIEL&ALM ACOND X 930 ML;;P10000031;7791293973203;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE MIEL&ALM JAB X 150 GR;;P10000016;7791293991313;UNILEVER DE ARGENTINA;1,31;1;0;0;0
P;SUAVE MIEL&ALM SH X 930 ML;;P10000029;7791293973197;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE MIX JAB X 3 X 90 GR;;P10002329;7791293018522;UNILEVER DE ARGENTINA;4,79;1;0;0;0
P;SUAVE MULT E-B8 ACOND X 930 ML;;P10000033;7791293008400;UNILEVER DE ARGENTINA;5,80;1;0;0;0
P;SUAVE MULT E-B8 SH X 930 ML;;P10000036;7791293008356;UNILEVER DE ARGENTINA;5,80;1;0;0;0
P;SUAVE NIÑOS COCO PARLANCHIN SH X 350 ML;;P30000963;7791293020396;UNILEVER DE ARGENTINA;8,43;1;0;0;0
P;SUAVE NIÑOS FRUTILLA GLAMOROSA ACOND X 350;;P30000988;7791293020334;UNILEVER DE ARGENTINA;8,43;1;0;0;0
P;SUAVE NIÑOS FRUTILLA GLAMOROSA SH X 350 ML;;P30000987;7791293020327;UNILEVER DE ARGENTINA;8,43;1;0;0;0
P;SUAVE NIÑOS SANDIA SURFER SH 2EN1 X 350ML;;P30001099;7791293020341;UNILEVER DE ARGENTINA;8,43;1;0;0;0
P;SUAVE NUTRIVITAM ACOND X 930 ML;;P10000032;7791293016443;UNILEVER DE ARGENTINA;6,21;1;0;0;0
P;SUAVE NUTRIVITAM SH X 930 ML;;P10000178;7791293016436;UNILEVER DE ARGENTINA;6,21;1;0;0;0
P;SUAVE PALTA/OLIV ACOND X 930 ML;;P10000030;7791293973180;UNILEVER DE ARGENTINA;5,80;1;0;0;0
P;SUAVE PEPI-MELON ACOND X 930 ML;;P10000174;7791293016511;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE PEPI-MELON SH X 930 ML;;P10000179;7791293016498;UNILEVER DE ARGENTINA;8,41;1;0;0;0
P;SUAVE PETAL ROSA JAB X 3 X 90 GR;;P10002330;7791293018546;UNILEVER DE ARGENTINA;4,79;1;0;0;0
P;SUAVE TE-ALOE JAB X 3 X 90 GR;;P10002331;7791293018560;UNILEVER DE ARGENTINA;4,79;1;0;0;0
P;SUAVE TEC NAT BR ACTIVO ACOND X 750 ML;;P10001514;7791293014517;UNILEVER DE ARGENTINA;8,32;1;0;0;0
P;SUAVE TEC NAT BR ACTIVO SH X 750 ML;;P10001517;7791293014500;UNILEVER DE ARGENTINA;8,32;1;0;0;0
P;SUAVE TEC NAT CAIDA CONT ACOND X 750 ML;;P10001515;7791293014555;UNILEVER DE ARGENTINA;8,32;1;0;0;0
P;SUAVE TEC NAT CAIDA CONT SH X 750 ML;;P10001518;7791293014548;UNILEVER DE ARGENTINA;8,32;1;0;0;0
P;SUAVE TEC NAT CASPA CONT SH X 750 ML;;P10001519;7791293014715;UNILEVER DE ARGENTINA;7,05;1;0;0;0
P;SUAVE TEC NAT REPAR PROF ACOND X 750 ML;;P10001516;7791293014531;UNILEVER DE ARGENTINA;8,32;1;0;0;0
P;SUAVE TEC NAT REPAR PROF SH X 750 ML;;P10001520;7791293014524;UNILEVER DE ARGENTINA;8,32;1;0;0;0
P;SUAVE TECNO NAT B ACTIVO ACOND X 350 ML;;P10001034;7791293014616;UNILEVER DE ARGENTINA;4,84;1;0;0;0
P;SUAVE TECNO NAT B ACTIVO SH X 350 ML;;P10001035;7791293014609;UNILEVER DE ARGENTINA;4,84;1;0;0;0
P;SUAVE TECNO NAT REPAR PROF ACOND X 350 ML;;P10001036;7791293014630;UNILEVER DE ARGENTINA;4,84;1;0;0;0
P;SUAVE TECNO NAT REPAR PROF SH X 350 ML;;P10001037;7791293014623;UNILEVER DE ARGENTINA;4,84;1;0;0;0
P;SUAVE VARIEDADES JAB X 3 X 90 GR;;P10000377;7791293009902;UNILEVER DE ARGENTINA;3,24;1;0;0;0
P;SUBL BRONZ AUTOBRONC BRUMISAT SPRAY X 150;;P10002904;3600520888149;LA ROCHE POSAY;44,17;1;0;0;0
P;SUBL BRONZ AUTOBRONC GEL X 150 ML;;P10002902;3600520149912;LA ROCHE POSAY;37,47;1;0;0;0
P;SUBL BRONZ AUTOBRONC LOC X 150 ML;;P10002903;8411300050442;LA ROCHE POSAY;35,71;1;0;0;0
P;SUBL BRONZ ROSTRO SPRAY X 75 ML;;P10002905;3600521109168;LA ROCHE POSAY;44,17;1;0;0;0
P;SUNFLOWERS EDT C-VAP X 100 ML;;P10002146;85805757748;www.beautygroup.com.ar;239,80;1;0;0;0
P;SUNFLOWERS EDT C-VAP X 30 ML;;P10002162;;www.beautygroup.com.ar;114,46;1;0;0;0
P;SUNFLOWERS EDT C-VAP X 50 ML;;P10002165;085805757847;www.beautygroup.com.ar;159,23;1;0;0;0
P;SUNFLOWERS PROMO EDT C-VAP X 30 ML;;P10002145;085805758745;www.beautygroup.com.ar;120,86;1;0;0;0
P;SUNFLOWERS PROMO EDT C-VAP X 50 ML;;P10002150;;www.beautygroup.com.ar;146,44;1;0;0;0
P;TENDENCE 216 F-M EDT X 50 ML;;P30000520;7798045216090;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE 216 F-W EDT X 50 ML;;P30000525;7798045216144;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE 216 SENS F-W EDT X 50 ML;;P30000526;7798045218452;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE ABSOL.LOVE F-W EDT X 50 ML;;P10004264;7798045213136;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE ACQ DI GREG F-M EDT X 50 ML;;P30000521;7798045216106;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE ALANIS (EDT X 50+EM.CORP X 100);;P30001085;7798175710437;www.padoc.s.a.com.ar;33,85;1;0;0;0
P;TENDENCE ALANIS F-W EDT X 50 ML;;P10004263;7798045216175;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE ANGIE F-W EDT X 50 ML;;P10004254;7798045216564;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE BLACK (EDT X 50+AFTER SH.X 100);;P30001075;7798175710475;www.padoc.s.a.com.ar;33,85;1;0;0;0
P;TENDENCE BLUE F-M EDT X 50 ML;;P30000523;7798045217080;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE CAROLA (EDT X50+EM.CORP.X 100);;P30001086;7798175710420;www.padoc.s.a.com.ar;33,85;1;0;0;0
P;TENDENCE CAROLA F-W EDT X 50 ML;;P10004256;7798045216199;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE CH F-W EDT X 50 ML;;P10004262;7798045213150;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE DAKKAR NOIR F-M EDT X 50 ML;;P10004251;7798045217073;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE DANZA F-W EDT X 50 ML;;P10004253;7798045216304;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE FEMME FEMM F-W EDT X 50 ML;;P10004260;7798045213112;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE FL.SPIRIT F-W EDT X 50 ML;;P10004259;7798045216335;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE FLOWER S.(EDT X 50+EM.CORP X 100);;P30001084;7798175710413;www.padoc.s.a.com.ar;33,85;1;0;0;0
P;TENDENCE HALLOWS F-W EDT X 50 ML;;P10004258;7798045217233;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE HIERRO F-M EDT X 50 ML;;P30000517;7798045216113;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE KEVZO (EDT X 50+AFTER SH.X100);;P30001074;7798175710451;www.padoc.s.a.com.ar;33,85;1;0;0;0
P;TENDENCE KEVZO F-M EDT X 50 ML;;P30000518;7798045216120;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE M.IRRESIST F-W EDT X 50 ML;;P10004252;7798045217202;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE M.POLO SPORT F-M EDT X 50 ML;;P30000522;7798045216472;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE MANIAC F-M EDT X 50 ML;;P30000524;7798045218353;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE MARCO POLO F-W EDT X 50 ML;;P10004257;7798045218018;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE NARGANE F-M EDT X 50 ML;;P10004261;7798045217271;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE OK BEAT F-M EDT X 50 ML;;P10004268;7798045217998;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE OK OKAY F-M EDT X 50 ML;;P30000519;7798045216083;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE PARFUM DET F-W EDT X 50 ML;;P10004238;7798045216151;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE PRINCES F/W(EDT X 50+EM.COR X 100);;P30001083;7798175710444;www.padoc.s.a.com.ar;33,85;1;0;0;0
P;TENDENCE QUARZO F-M EDT X 50 ML;;P10004267;7798045216588;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE RED GOLD F-W EDT X 50 ML;;P10004255;7798045216397;www.padoc.s.a.com.ar;14,51;1;0;0;0
P;TENDENCE RICH MAN (EDT X 50+AFTER SH.X 100);;P30001095;7798175710482;www.padoc.s.a.com.ar;33,85;1;0;0;0
P;TENDENCE TOM (EDT X 50+AFTER SH.X100);;P30001073;7798175710468;www.padoc.s.a.com.ar;33,85;1;0;0;0
P;THE GOLDEN SECRET ( EDT X 100+DEO X 150 );;P30001128;8411061765036;www.puigargentinasa.com;132,89;1;0;0;0
P;THE GOLDEN SECRET ( EDT X 50+DEO X 150 );;P30001129;8411061765043;www.puigargentinasa.com;107,57;1;0;0;0
P;THE SECRET ( EDT X 100ML+ DEO X 150ML );;P30000269;8411061765012;www.puigargentinasa.com;132,89;1;0;0;0
P;THE SECRET ( EDT X 50+DEO X 150 );;P30001127;8411061765029;www.puigargentinasa.com;107,57;1;0;0;0
P;THE SECRET EDT X 100 ML;;P10004131;8411061701034;www.puigargentinasa.com;125,92;1;0;0;0
P;THE SECRET EDT X 50 ML;;P10004130;8411061701041;www.puigargentinasa.com;98,08;1;0;0;0
P;THE SECRET F-HER EDT X 50 ML;;P30000711;8411061738009;www.puigargentinasa.com;98,08;1;0;0;0
P;THE SECRET F-HER EDT X 80 ML;;P30000712;8411061737996;www.puigargentinasa.com;125,92;1;0;0;0
P;THE SECRET GOLDEN EDT C-VAP X 50 ML;;P30000012;8411061727935;www.puigargentinasa.com;98,08;1;0;0;0
P;THERAPY PLACER COL X 250 ML;;P10003362;7790402180013;WWW.ANDRELATOUR.COM.AR;17,75;1;0;0;0
P;TITANIA ESCOFINA ZAFIRO X 1;;P10001630;4008576030137;WWW.DISTRIBUIDORAR3.COM.AR;6,16;1;0;0;0
P;TOMMY DREAMING EDP X 50 ML;;P10003903;22548145852;WWW.CORTASSA.COM.AR;246,85;1;0;0;0
P;TOMMY DREAMING FEM EDP C-VAP X 100 ML;;P10003900;22548145821;WWW.CORTASSA.COM.AR;320,22;1;0;0;0
P;TOMMY F-MEN EDT C-VAP X 30 ML;;P10003893;022548055373;WWW.CORTASSA.COM.AR;164,13;1;0;0;0
P;TOMMY F-MEN EDT C-VAP X 50 ML;;P10003767;22548024317;WWW.CORTASSA.COM.AR;250,17;1;0;0;0
P;TOMMY F-MEN EDT X 100 ML;;P10003898;022548024324;WWW.CORTASSA.COM.AR;321,56;1;0;0;0
P;TOMMY GIRL (EDT X 100 + EDT X 30);;P30000015;022548249727;WWW.CORTASSA.COM.AR;309,89;1;0;0;0
P;TOMMY GIRL EDT C-VAP X 100 ML;;P10003897;022548040126;WWW.CORTASSA.COM.AR;342,91;1;0;0;0
P;TOMMY GIRL EDT C-VAP X 30 ML;;P10003733;022548055380;WWW.CORTASSA.COM.AR;185,45;1;0;0;0
P;TOMMY GIRL EDT C-VAP X 50 ML;;P10003894;22548040119;WWW.CORTASSA.COM.AR;264,18;1;0;0;0
P;TOMMY TEN WOMAN EDT C-VAP X 100 ML;;P10003895;022548193150;WWW.CORTASSA.COM.AR;233,01;1;0;0;0
P;TORRIDE EAU EDT C-VAP X 50 ML;;P10003862;3274870272356;WWW.CORTASSA.COM.AR;86,62;1;0;0;0
P;TORTULAN DERMOCILINA GEL LIMP X 90 GR;;P10003956;7796045760018;WWW.SISCOMDEARGENTINA.COM.AR;10,89;1;0;0;0
P;TORTULAN DERMOCILINA LAPIZ SECAN-CORRE;;P10003958;7796045760049;WWW.SISCOMDEARGENTINA.COM.AR;17,73;1;0;0;0
P;TORTULAN DERMOCILINA LOC ASTRINGENT X 110GR;;P10003959;7796045760032;WWW.SISCOMDEARGENTINA.COM.AR;10,89;1;0;0;0
P;TORTULAN DERMOCILINA MICROEXFOL GEL X 90 GR;;P10003957;7796045760025;WWW.SISCOMDEARGENTINA.COM.AR;11,89;1;0;0;0
P;TORTULAN GIFT SET DIA (CR+LECHE);;P30000237;7796045151373;WWW.SISCOMDEARGENTINA.COM.AR;26,91;1;0;0;0
P;TORTULAN GIFT SET NOCHE (CR+LECHE);;P30000238;7796045151366;WWW.SISCOMDEARGENTINA.COM.AR;25,84;1;0;0;0
P;TORTULAN LECHE DEMAQ X 200 ML;;P10003960;7796045000749;WWW.SISCOMDEARGENTINA.COM.AR;17,05;1;0;0;0
P;TORTULAN PH CR NAT ANTIAR X 110 +LECHE DEM;;P10003961;7796045151304;WWW.SISCOMDEARGENTINA.COM.AR;25,42;1;0;0;0
P;TORTULAN PH CR NAT NOCHE X 110+ LECHE DEM;;P10003962;7796045151298;WWW.SISCOMDEARGENTINA.COM.AR;25,42;1;0;0;0
P;TORTULAN PH CR NATURAL ANTI-ARRUG X 110 GR;;P10003963;7796045602479;WWW.SISCOMDEARGENTINA.COM.AR;15,91;1;0;0;0
P;TORTULAN PH CR NATURAL C-AC PALTA X 110 GR;;P10003964;7796045730103;WWW.SISCOMDEARGENTINA.COM.AR;13,26;1;0;0;0
P;TORTULAN PH CR NATURAL HID NUTRITIV X 110GR;;P10003966;7796045602448;WWW.SISCOMDEARGENTINA.COM.AR;13,26;1;0;0;0
P;TORTULAN PH CR NATURAL HIDRAT DIA X 110 GR;;P10003965;7796045000701;WWW.SISCOMDEARGENTINA.COM.AR;13,26;1;0;0;0
P;TORTULAN PH NATURAL NUTRIT NOCHE X 110 GR;;P10003967;7796045000695;WWW.SISCOMDEARGENTINA.COM.AR;14,21;1;0;0;0
P;TORTULAN PHYSIOL ANTITR CONT OJOS X 15 GR;;P10003968;7796045750019;WWW.SISCOMDEARGENTINA.COM.AR;22,77;1;0;0;0
P;TORTULAN PHYSIOL EMULS ANTIARR F.15 X 110GR;;P10003969;7796045750033;WWW.SISCOMDEARGENTINA.COM.AR;18,43;1;0;0;0
P;TORTULAN PHYSIOL EMULS ANTIARR SPF15 X 50GR;;P10004182;7796045750064;WWW.SISCOMDEARGENTINA.COM.AR;34,66;1;0;0;0
P;TORTULAN PHYSIOL TRAT INTENS ANTIARR X 30GR;;P10003970;7796045750026;WWW.SISCOMDEARGENTINA.COM.AR;30,70;1;0;0;0
P;TORTULAN SELECT CR ANTI-ARRUG X 110 GR;;P10003971;7796045602431;WWW.SISCOMDEARGENTINA.COM.AR;17,88;1;0;0;0
P;TORTULAN SELECT EMULS HIDRAT X 200 ML;;P10003972;7796045602455;WWW.SISCOMDEARGENTINA.COM.AR;16,10;1;0;0;0
P;TORTULAN SELECT GEL CR HIDRAT X 110 GR;;P10003973;7796045602462;WWW.SISCOMDEARGENTINA.COM.AR;13,26;1;0;0;0
P;TORTULAN TONICO REFRESCANTE X 200 ML;;P10004183;7796045000824;WWW.SISCOMDEARGENTINA.COM.AR;13,55;1;0;0;0
P;TORTULAN ULTRA NUTR CR ALOE X 110 GR;;P10003974;7796045000817;WWW.SISCOMDEARGENTINA.COM.AR;13,45;1;0;0;0
P;TORTULAN ULTRA NUTR CR R. MOSQUETA X 110 GR;;P10003975;7796045000381;WWW.SISCOMDEARGENTINA.COM.AR;13,45;1;0;0;0
P;TOTAL CARE CR MANOS-UÑAS X 100 GR;;P10001735;7792640006544;www.capilatis.com.ar;14,30;1;0;0;0
P;TOTAL CARE ESTRIAS CR NUTR PROF X 200 GR;;P10001736;7792640006537;www.capilatis.com.ar;28,95;1;0;0;0
P;TOTAL CARE NUTRITIVO ACEITE CORP X 190 ML;;P10001734;7792640006605;www.capilatis.com.ar;27,33;1;0;0;0
P;TOTAL CARE ULTRA HID EMULS CORP X 420 GR;;P10001737;7792640006599;www.capilatis.com.ar;26,05;1;0;0;0
P;TRESEMME CLIMATE CONTROL ACOND X 250 ML;;P30001206;7791520081374;UNILEVER DE ARGENTINA;8,98;1;0;0;0
P;TRESEMME CLIMATE CONTROL ACOND X 400 ML;;P30001200;7791520081572;UNILEVER DE ARGENTINA;15,66;1;0;0;0
P;TRESEMME CLIMATE CONTROL ACOND X 900 ML;;P10004507;7791520081077;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME CLIMATE CONTROL CR PEINAR X 236ML;;P10004488;7791520082937;UNILEVER DE ARGENTINA;17,98;1;0;0;0
P;TRESEMME CLIMATE CONTROL SH X 250 ML;;P10004513;7791520080377;UNILEVER DE ARGENTINA;9,45;1;0;0;0
P;TRESEMME CLIMATE CONTROL SH X 400 ML;;P10004498;7791520080575;UNILEVER DE ARGENTINA;17,73;1;0;0;0
P;TRESEMME CLIMATE CONTROL SH X 900 ML;;P10004502;7791520080070;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME CONTROL CAIDA ACOND X 250 ML;;P30001208;7791520081336;UNILEVER DE ARGENTINA;8,98;1;0;0;0
P;TRESEMME CONTROL CAIDA ACOND X 400 ML;;P30001196;7791520081534;UNILEVER DE ARGENTINA;15,66;1;0;0;0
P;TRESEMME CONTROL CAIDA ACOND X 900 ML;;P10004504;5012254059296;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME CONTROL CAIDA SH X 250;;P10004510;7791520080339;UNILEVER DE ARGENTINA;9,45;1;0;0;0
P;TRESEMME CONTROL CAIDA SH X 400 ML;;P30001263;7791520080537;UNILEVER DE ARGENTINA;15,66;1;0;0;0
P;TRESEMME CONTROL CAIDA SH X 900 ML;;P10004500;5012254059272;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME GEL MOD EXT FIRME X 200 GR;;P30001191;7791520082005;UNILEVER DE ARGENTINA;12,55;1;0;0;0
P;TRESEMME HID PROF ACOND X 250 ML;;P30001210;7791520081312;UNILEVER DE ARGENTINA;8,98;1;0;0;0
P;TRESEMME HID PROF TRAT CAP X 147 GR;;P30001202;7791520082852;UNILEVER DE ARGENTINA;9,91;1;0;0;0
P;TRESEMME HID PROFUNDA ACOND X 400 ML;;P30008895;7791520081510;UNILEVER DE ARGENTINA;15,66;1;0;0;0
P;TRESEMME HID PROFUNDA ACOND X 900 ML;;P10004553;5012254056691;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME HID PROFUNDA SH X 250 ML;;P10004512;7791520080315;UNILEVER DE ARGENTINA;9,45;1;0;0;0
P;TRESEMME HID PROFUNDA SH X 400 ML;;P30001262;7791520080514;UNILEVER DE ARGENTINA;15,65;1;0;0;0
P;TRESEMME HID PROFUNDA SH X 900 ML;;P10004499;5012254056707;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME HID PROFUNDA TRAT  CAP X 443 GR;;P30001204;7791520082739;UNILEVER DE ARGENTINA;17,88;1;0;0;0
P;TRESEMME HIDRAT PROF CR PEINAR X 236 ML;;P10004490;7791520082975;UNILEVER DE ARGENTINA;18,84;1;0;0;0
P;TRESEMME LIMPIEZA PROFUNDA SH X 400;;P30001261;7791520080506;UNILEVER DE ARGENTINA;15,65;1;0;0;0
P;TRESEMME LIMPIEZA PROFUNDA SH X 900 ML;;P10004552;5012254056660;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME LISO S/FRIZZ ACOND X 900 ML;;P10004505;7501059329102;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME LISO S/FRIZZ SH X 250 ML;;P10004509;7791520080346;UNILEVER DE ARGENTINA;9,45;1;0;0;0
P;TRESEMME LISO S/FRIZZ SH X 400 ML;;P10004496;7501059314108;UNILEVER DE ARGENTINA;17,73;1;0;0;0
P;TRESEMME LISO S/FRIZZ SH X 900 ML;;P10004501;7501059319103;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME LISO Y SED ACOND X 400 ML;;P30001192;7501059324107;UNILEVER DE ARGENTINA;15,66;1;0;0;0
P;TRESEMME LISO Y SIN FRIZZ ACOND X 250 ML;;P30001207;7791520081343;UNILEVER DE ARGENTINA;8,98;1;0;0;0
P;TRESEMME PROT INST CALOR SPRAY X 236 ML;;P30001254;022400623924;UNILEVER DE ARGENTINA;28,26;1;0;0;0
P;TRESEMME RE HUMECTA ACOND X 900 ML;;P10004503;5012254056714;UNILEVER DE ARGENTINA;29,33;1;0;0;0
P;TRESEMME REHUMECTA ACOND X 400 ML;;P30001194;7791520081503;UNILEVER DE ARGENTINA;15,66;1;0;0;0
P;TRESEMME REPAIR RITUALS ACOND X 250 ML;;P30001209;7791520081398;UNILEVER DE ARGENTINA;8,98;1;0;0;0
P;TRESEMME REPAIR RITUALS ACOND X 400 ML;;P30001193;7791520081596;UNILEVER DE ARGENTINA;15,66;1;0;0;0
